FULL_NAME,WEB_SITE,SHORT_NAME,UC_NO,REGISTER_NO
上海懋良投资管理合伙企业(有限合伙),http://www.maolianginvest.com,懋良投资,920000045706 ,
深圳黑格尔资产管理有限公司,http://www.hegelcapital.com,黑格尔资产,920000017056 ,
禹铭乾坤基金管理(大连)有限公司,http://qiankunjijin.com/,禹铭乾坤,920000062983 ,
深圳前海牛王股权投资基金管理有限公司,http://www.newone88.com,牛王投资,920000024629 ,
青岛卓中投资管理有限公司,http://www.preotc.cn,青岛卓中投资,920000028044 ,
上海瑞领股权投资基金管理有限公司,http://www.realeader.com.cn,上海瑞领投资,920000017020 ,
深圳市吉石资本管理有限公司,http://www.szjszb.com,吉石资本,920000003691 ,
北京天保财富投资管理有限公司,http://www.bjtianbao.com,天保财富,920000001955 ,
杭州九霄鹤投资管理有限公司,http://www.jiuxhtz.com,九霄鹤投资,,
河南华祺节能环保创业投资有限公司,http://www.haiyuqi.com,华祺节能,920000011631 ,
北京坤东投资管理有限公司,http://www.kundongcaifu.com,北京坤东投资,920000005850 ,
君丰资本(平潭)股权投资管理有限公司,http://www.joint-fortune.com/page_index.do,君丰资本,920000021890 ,
上海彩池资产管理有限公司,http://www.caichifof.com,彩池资产,920000008736 ,
长城人寿保险股份有限公司,http://www.greatlife.cn,长城人寿保险,920000048450 ,
平安养老保险股份有限公司,http://annuity.pingan.com/,平安养老保险,920000006394 ,
北京麦伽投资管理有限公司,mpluscapital.com,麦伽投资,920000004717 ,
北京上善易和投资管理有限公司,http://www.e20.net.cn/,上善易和,,
北京万方鑫润基金管理有限公司,QYXY.BAIC.GOV.CN,万方鑫润,920000062555 ,
万拓纳(大连)股权投资基金管理企业(有限合伙),http://www.ventanavc.cn,万拓纳投资,920000007933 ,
杭州迭代投资管理有限公司,http://www.demonow.cn/,迭代投资,920000011541 ,
温州市工业投资集团有限公司,Http://http://www.wagyjt.com,温州市工业投资,920000035591 ,
现代财产保险(中国)有限公司,http://www.hi-ins.com.cn,现代财产保险,920000008635 ,
英大国际信托有限责任公司,http://www.yditc.sgcc.com.cn,英大信托,920000010543 ,
华润深国投信托有限公司,http://www.crctrust.com,华润信托,920000033952 ,
上海汇衷股权投资基金管理有限公司,service@huizhong_fund.com,汇衷投资,920000007787 ,
成都华羿恒信财富投资管理有限公司,http://www.chcwealth.com,华羿恒信,920000056086 ,
恒大人寿保险有限公司,http://www.lifeisgreat.com.cn,恒大人寿,920000011489 ,
泉州市商业银行,http://www.qzccbank.com,泉州商行,,
安宏(北京)资产管理有限公司,http://www.anhongam.com,安宏资产,920000031408 ,
大兴安岭农村商业银行股份有限公司,http://www.dxalrcb.com/index.php,大兴安岭农村商业银行,920000010082 ,
宁波东义雅努斯投资合伙企业(有限合伙),http://www.dongyicapital.com,东义雅努斯,920000002365 ,
隐上(上海)资产管理有限公司,http://www.nbyinshang.com,隐上,920000045404 ,
深圳前海东方瑞宸基金管理有限公司,http://www.corccapital.com,瑞宸基金,920000064627 ,
深圳前海瑞诚资本管理有限公司,http://www.szricen.com,瑞诚资本,920000028665 ,
广州勤缘投资有限合伙企业(有限合伙),http://www.qinyuanzixun.com,广州勤缘,920000033406 ,
重庆机电控股集团财务有限公司,http://www.cqcmefc.com,重庆机电控股财务,920000018323 ,
上海戈富投资股份有限公司,http://www.wininvest.cn,戈富投资,920000018880 ,
上海锦科吾源创业投资有限公司,http://www.jincoo.com.cn,锦科吾源,920000031452 ,
厦门益亨投资管理有限责任公司,http://www.easyfunds.com.cn,益亨投资,920000017315 ,
深圳市神州通投资集团有限公司,http://www.sinomaster.com,深圳市神州通投资,920000014495 ,
深圳市雷火丰资产管理有限公司,http://www.fengassets.com,雷火丰资产,920000058372 ,
广东中大创业投资管理有限公司,http://www.zdvc.com.cn,中大创投,920000052428 ,
上海星唯股权投资管理有限公司,http://www.starcapital.com.cn/,星唯投资,920000050246 ,
上海创丰麦迪克投资管理有限公司,http://www.tronfund.com,创丰麦迪克,920000007886 ,
上海志晟投资管理有限公司,http://www.zealsun.com.cn,志晟,920000038650 ,
稳盛(天津)投资管理有限公司,http://www.winsinvestment.com,天津稳盛投资,920000037706 ,
宁波罗蒙制衣有限公司,http://www.romon.com,罗蒙制衣,920000028209 ,
山东科瑞钢板有限公司,http：//www.51kerui.com,山东科瑞钢板,920000000184 ,
中国人寿保险(海外)股份有限公司,http://www.chinalife.com.hk/hk/home/index,中国人寿海外公司,920000012352 ,
厦门仁盈投资管理有限公司,http://www.ry868.com,仁盈投资,,
上海马洲股权投资基金管理有限公司,http://www.mazhoufund.com,马洲投资,920000005599 ,
杭州德同投资管理有限公司,http://www.dtcap.com,杭州德同投资,920000021220 ,
上海金渔盆投资合伙企业(有限合伙),http://www.1stock.cn,金渔盆,920000023471 ,
重庆瑞利丰股权投资基金管理有限公司,http://www.richfo.com,瑞利丰投资,920000029713 ,
上海久有股权投资基金管理有限公司,http://www.jiuyoufund.com/aboutus.html,久有投资,920000041105 ,
北京博虹投资管理有限公司,http://www.gw.com.cn,博虹投资,920000023913 ,
嘉兴鼎信智赢股权投资管理有限公司,http://www.dgwfund.com/index.aspx,鼎信智赢,920000019232 ,
宁波才丰股权投资基金管理有限公司,http://www.nbcaifund.com,才丰投资,920000021242 ,
常州常以创业投资管理有限公司,http://www.infinity-equity.com,常以创业,920000026913 ,
成就富通投资(北京)有限公司,http://www.cjqy.com.cn,成就富通,920000001457 ,
河北诺安股权投资基金管理有限公司,http://www.hebeijijin.com,诺安投资,920000006304 ,
江苏杰立明投资管理有限公司,http://www.jsjlm.com,杰立明投资,920000043898 ,
新疆鼎信智远股权投资管理有限公司,http://www.dgwfund.com,鼎信智远,920000006833 ,
北京顺鑫控股集团有限公司,http://shunxinholdings.com,北京顺鑫控股集团,920000052873 ,
无锡灵山文化旅游集团有限公司,http://www.chinalingshan.com/index.aspx,无锡灵山文化旅游,920000065754 ,
慎江阀门有限公司,http://www.sjv.cn,慎江阀门,920000036550 ,
财达期货有限公司,http://www.caidaqh.com,财达期货,920000021818 ,
上海富善均宜资产管理中心(有限合伙),http://www.foreseefund.com,富善均宜,920000061610 ,
上海富汰基投资管理中心(有限合伙),http://www.ftjfund.com,富汰基投资,920000012386 ,
深圳华特容器股份有限公司,http://www.sz-huate.com/docc/default.html,华特容器,920000045613 ,
杭州牛盘信息技术有限公司,http://www.niupan.com,牛盘信息,920000001563 ,
广东志高空调有限公司,http://www.china-chigo.com,志高空调,920000006927 ,
武汉万新金基资产管理有限公司,http://www.wanxinjinji.icoc.cc,万新金基,920000023872 ,
上海昊君投资管理有限公司,http://www.hawkinsvc.com,上海昊君,920000049837 ,
江苏省建筑工程集团有限公司,http://www.jpcec.com,江苏省建筑工程集团,920000010393 ,
北京中财博克森体育产业投资中心(有限合伙),http://www.bkscc.com,中财博克森,920000005035 ,
国泰财产保险有限责任公司,http://www.cathay-ins.com.cn,国泰财产保险,920000004789 ,
深圳国人通信有限公司,http://www.grentech.com.cn,国人通信,920000018229 ,
深圳恒越天成资产管理有限责任公司,http://www.value-investment.com.cn,恒越天成,920000034547 ,
上海元心投资管理有限公司,http://www.yuanxincapital.com/,元心投资,920000043878 ,
江苏东台稠州村镇银行股份有限公司,http://dt.czcb.com.cn/,东台稠州村镇银行,920000051490 ,
深圳市华扬财智投资管理有限公司,http://www.hiyouib.com,华扬财智,920000016131 ,
新兴际华集团有限公司,http://www.xxcig.com,新兴铸管集团,920000058497 ,
中天正合资产管理有限公司,http://www.ztzhzc.com,中天正合资产,920000021432 ,
北京数融科技投资有限公司,http://www.vecindexes.com/,数融科技,920000027776 ,
招商证券(香港)有限公司,http://www.newone.com.hk,招商证券(香港),,
步步高投资集团股份有限公司,http://www.bbg.com.cn,步步高投资集团,920000005600 ,
上海或然投资管理有限公司,http://www.quantrun.com,或然投资,920000063479 ,
幸汇财富(北京)投资基金管理有限公司,http://www.xinghuiwealth.com/,幸汇财富,920000031066 ,
山西和利创业投资有限公司,http://www.sxhl666.com,和利创投,920000017340 ,
苏州金益投资管理有限公司,http://www.cjywm.com,金益投资,920000010129 ,
厦门市中元丰股权投资基金管理有限公司,http://www.zyffund.com,中元丰,920000048828 ,
新疆天瑞华商投资有限公司,http://www.trhstz.com,新疆天瑞华商,920000011775 ,
中元宝盛(北京)资产管理有限公司,http://zybszc.cn,中元宝盛,920000013426 ,
天津斯凯兰德投资管理合伙企业(有限合伙),,斯凯兰德投资,920000003528 ,
绘富投资咨询(上海)有限公司,http://www.drawrich.com.cn,绘富投资,920000048613 ,
上海睿立股权投资基金管理有限公司,http://www.realcapital.com.cn,睿立股权投资,920000046485 ,
上海支柱创业投资管理有限公司,http://www.ccig.com/,支柱创业,920000066363 ,
中韩人寿保险有限公司,http://www.sinokorealife.com.cn,中韩人寿,920000014861 ,
神州数码信息服务股份有限公司(2014-02-26合并前),http://www.dcits.com,神州信息(2014-02-26合并前),,
深圳市力合华睿股权投资基金管理有限公司,http://www.leaguer-hr.com,力合华睿,920000033206 ,
杭州大黄蜂投资管理有限公司,http://www.dhftz.com,大黄蜂投资,920000041920 ,
北京中泰泓瑞资产管理有限公司,,中泰泓瑞,920000041474 ,
安徽青阳农村商业银行股份有限公司,http://www.qyrcb.com,青阳农商行,920000020063 ,
浙江省农村信用合作社联合社,http://www.zj96596.com,浙江省农联社,,
中融资管(北京)资产管理有限公司,http://www.cibanking.com,中融资管,,
蓬莱民生村镇银行股份有限公司,http://www.plmsczyh.com/,蓬莱民生村镇银行,920000016213 ,
广东募投人创业投资管理有限公司,http://www.mtriclub.com/,募投人创业,920000043489 ,
远弘(上海)股权投资基金有限公司,http://www.dadicaifu.com,远弘基金,920000006172 ,
广东长城资本管理有限公司,http://www.ccziben.com,长城资本,920000020894 ,
嘉弘(北京)基金管理有限公司,http://www.jiahonfund.com,嘉弘基金,920000001971 ,
百年人寿保险股份有限公司,http://www.aeonlife.com.cn,百年人寿,920000018840 ,
新晟期货有限公司,http://www.xinshengqh.com,新晟期货,920000001287 ,
歌斐资产管理有限公司,http://www.gopherasset.com/,歌斐资产,920000012791 ,
赣州点金投资咨询有限公司,http://www.djtzgold.com,赣州点金,920000061767 ,
深圳市德正嘉成投资管理有限公司,http://www.aihcapital.com,德正嘉成,920000060667 ,
北京永安财富投资基金管理有限公司,http://www.yong-an.com,永安财富,920000064037 ,
营口融生农村商业银行股份有限公司,http://www.ykrsrcb.com,营口融生农商行,920000052802 ,
神华集团有限责任公司,http://www.shenhuagroup.com.cn,神华集团,920000042418 ,
杭州方相投资管理有限公司,http://www.fx-tz.com/,方相投资,920000037584 ,
深圳市赢远投资管理有限公司,http://www.szyytz.com,赢远投资,920000052592 ,
湖南汇禧金控资产管理有限公司,http://www.hxi8.com,汇禧金控,920000040940 ,
河南红果资产管理有限公司,http://www.bank6688.com,红果资产,920000010442 ,
昆山高特佳创业投资管理有限公司,http://www.szgig.com,昆山高特佳,920000005812 ,
山东奥特西创业投资有限公司,http://www.aotexi.cn,奥特西投资,920000037109 ,
上海喜岳投资管理有限公司,http://www.xy-inv.com,喜岳投资,920000004698 ,
中国宝武钢铁集团有限公司,http://www.baosteel.com,宝武钢铁,920000053842 ,
上海复星高科技(集团)有限公司,http://www.fosun.com,上海复星高科技(集团),920000023454 ,
上海保利物业酒店管理集团有限公司,http://www.poly-pm.com,保利物业酒店,920000019052 ,
香港沪光国际投资管理有限公司,http://www.siam.com.hk,香港沪光,,
建元财富资本管理(北京)有限公司,http://www.gyours-cf.com,建元财富,,
中国兵工物资集团有限公司,http://www.ordins.com,兵工物资集团,920000041933 ,
众安在线财产保险股份有限公司,http://www.zhongan.com,众安保险,920000013695 ,
廊坊银行股份有限公司,http://www.lccb.com.cn/,廊坊银行,920000008058 ,
上海都颖股权投资基金管理有限公司,http://www.duyingfund.com,都颖投资,920000059602 ,
上海巨欧股权投资基金管理有限公司,http://www.juoufund.com,巨欧投资,920000039080 ,
深圳欣平资本管理有限公司,http://www.ixpfund.com,欣平资本,920000022811 ,
百强财富投资控股有限公司,baiqiangcaifu.com,百强财富,920000046093 ,
恒丰银行股份有限公司,http://www.egbank.com.cn,恒丰银行,920000011168 ,
恒安标准人寿保险有限公司,http://www.hengansl.com/index.html,恒安标准人寿保险,920000045017 ,
宁波坤鼎股权投资管理有限公司,http://www.kundingtz.com,坤鼎投资,920000035455 ,
上海东方期货经纪有限责任公司,http://www.shdfqh.com,东方期货,920000051689 ,
山东招金集团有限公司,http://www.gold-zhaoyuan.cn,山东招金集团,920000034827 ,
广州无线电集团有限公司,http://www.grg.cn/,广电集团,920000020535 ,
安徽濉溪农村商业银行股份有限公司,http://www.sxxbank.com.cn,濉溪农商银行,920000007637 ,
西安同创博润创业投资管理中心(有限合伙企业),http://www.xatcbr.com,同创博润,920000025272 ,
江苏达泰股权投资基金管理有限公司,http://www.delta-capital.cn,达泰投资,920000010390 ,
广州浩宸资产管理有限公司,http://www.haochencta.com,浩宸资产,920000034502 ,
世和安邦(北京)投资有限公司,http://www.cnshab.com/,世和安邦,920000065796 ,
深圳前海基业资本管理有限公司,,前海基业,920000004746 ,
